거래일자,거래시간,지역,연료원,발전량(MWh)
2023-12-25,22,울산시,태양광,0.32736
2023-12-25,23,울산시,태양광,0.0902
2023-12-25,24,울산시,태양광,0
2023-12-25,1,부산시,태양광,0
2023-12-25,2,부산시,태양광,0
2023-12-25,3,부산시,태양광,0
2023-12-25,4,부산시,태양광,0
2023-12-25,5,부산시,태양광,0
2023-12-25,6,부산시,태양광,0
2023-12-25,7,부산시,태양광,0
2023-12-25,8,부산시,태양광,0.377843
2023-12-25,9,부산시,태양광,10.006258
2023-12-25,10,부산시,태양광,32.403265
2023-12-25,11,부산시,태양광,51.112896
2023-12-25,12,부산시,태양광,62.527253
2023-12-25,13,부산시,태양광,65.486919
2023-12-25,14,부산시,태양광,59.733308
2023-12-25,15,부산시,태양광,47.879135
2023-12-25,16,부산시,태양광,29.493772
2023-12-25,17,부산시,태양광,9.519785
2023-12-25,18,부산시,태양광,2.149112
2023-12-25,19,부산시,태양광,2.62914
2023-12-25,20,부산시,태양광,2.50226
2023-12-25,21,부산시,태양광,1.73326
2023-12-25,22,부산시,태양광,0.14042
2023-12-25,23,부산시,태양광,0.0264
2023-12-25,24,부산시,태양광,0
2023-12-26,1,경기도,태양광,0.0075
2023-12-26,2,경기도,태양광,0
2023-12-26,3,경기도,태양광,0
2023-12-26,4,경기도,태양광,0
2023-12-26,5,경기도,태양광,0
2023-12-26,6,경기도,태양광,0
2023-12-26,7,경기도,태양광,0
2023-12-26,8,경기도,태양광,0.07531
2023-12-26,9,경기도,태양광,11.210651
2023-12-26,10,경기도,태양광,53.90874
2023-12-26,11,경기도,태양광,105.970775
2023-12-26,12,경기도,태양광,132.612454
2023-12-26,13,경기도,태양광,135.501929
2023-12-26,14,경기도,태양광,127.361823
2023-12-26,15,경기도,태양광,111.605816
2023-12-26,16,경기도,태양광,75.377752
2023-12-26,17,경기도,태양광,33.498428
2023-12-26,18,경기도,태양광,17.058882
2023-12-26,19,경기도,태양광,15.242578
2023-12-26,20,경기도,태양광,9.191234
2023-12-26,21,경기도,태양광,7.010187
2023-12-26,22,경기도,태양광,4.587133
2023-12-26,23,경기도,태양광,3.014533
2023-12-26,24,경기도,태양광,0.324049
2023-12-26,1,강원도,태양광,0
2023-12-26,2,강원도,태양광,0
2023-12-26,3,강원도,태양광,0
2023-12-26,4,강원도,태양광,0
2023-12-26,5,강원도,태양광,0
2023-12-26,6,강원도,태양광,0
2023-12-26,7,강원도,태양광,0
2023-12-26,8,강원도,태양광,0.180303
2023-12-26,9,강원도,태양광,14.34598
2023-12-26,10,강원도,태양광,77.693088
2023-12-26,11,강원도,태양광,144.732231
2023-12-26,12,강원도,태양광,189.36574
2023-12-26,13,강원도,태양광,198.964197
2023-12-26,14,강원도,태양광,194.551384
2023-12-26,15,강원도,태양광,171.030885
2023-12-26,16,강원도,태양광,104.5414
2023-12-26,17,강원도,태양광,54.433064
2023-12-26,18,강원도,태양광,39.425061
2023-12-26,19,강원도,태양광,43.391229
2023-12-26,20,강원도,태양광,31.330296
2023-12-26,21,강원도,태양광,18.312782
2023-12-26,22,강원도,태양광,10.171076
2023-12-26,23,강원도,태양광,5.420759
2023-12-26,24,강원도,태양광,1.664301
2023-12-26,1,경상남도,태양광,0.029736
2023-12-26,2,경상남도,태양광,0
2023-12-26,3,경상남도,태양광,0
2023-12-26,4,경상남도,태양광,0
2023-12-26,5,경상남도,태양광,0
2023-12-26,6,경상남도,태양광,0
2023-12-26,7,경상남도,태양광,0
2023-12-26,8,경상남도,태양광,1.013074
2023-12-26,9,경상남도,태양광,36.279167
2023-12-26,10,경상남도,태양광,127.867414
2023-12-26,11,경상남도,태양광,208.177806
2023-12-26,12,경상남도,태양광,257.286898
2023-12-26,13,경상남도,태양광,276.869247
2023-12-26,14,경상남도,태양광,270.653262
2023-12-26,15,경상남도,태양광,208.886611
2023-12-26,16,경상남도,태양광,123.721964
2023-12-26,17,경상남도,태양광,44.13399
2023-12-26,18,경상남도,태양광,23.789153
2023-12-26,19,경상남도,태양광,28.679995
2023-12-26,20,경상남도,태양광,26.128551
2023-12-26,21,경상남도,태양광,18.986892
2023-12-26,22,경상남도,태양광,10.98177
2023-12-26,23,경상남도,태양광,3.6273
2023-12-26,24,경상남도,태양광,1.036464
2023-12-26,1,경상북도,태양광,0.023455
2023-12-26,2,경상북도,태양광,0.009039
2023-12-26,3,경상북도,태양광,0
2023-12-26,4,경상북도,태양광,0
2023-12-26,5,경상북도,태양광,0
2023-12-26,6,경상북도,태양광,0
2023-12-26,7,경상북도,태양광,0
2023-12-26,8,경상북도,태양광,1.081806
2023-12-26,9,경상북도,태양광,41.500497
2023-12-26,10,경상북도,태양광,151.581561
2023-12-26,11,경상북도,태양광,253.316527
2023-12-26,12,경상북도,태양광,320.090898
2023-12-26,13,경상북도,태양광,362.347865
2023-12-26,14,경상북도,태양광,372.548198
2023-12-26,15,경상북도,태양광,312.105099
2023-12-26,16,경상북도,태양광,186.746101
2023-12-26,17,경상북도,태양광,76.882034
2023-12-26,18,경상북도,태양광,35.831865
2023-12-26,19,경상북도,태양광,61.528421
2023-12-26,20,경상북도,태양광,58.926904
2023-12-26,21,경상북도,태양광,43.013397
2023-12-26,22,경상북도,태양광,22.182639
2023-12-26,23,경상북도,태양광,6.924476
2023-12-26,24,경상북도,태양광,1.21605
2023-12-26,1,전라남도,태양광,0.0262
2023-12-26,2,전라남도,태양광,0
2023-12-26,3,전라남도,태양광,0.01656
2023-12-26,4,전라남도,태양광,0
2023-12-26,5,전라남도,태양광,0.01368
2023-12-26,6,전라남도,태양광,0
2023-12-26,7,전라남도,태양광,0
2023-12-26,8,전라남도,태양광,2.225716
2023-12-26,9,전라남도,태양광,131.697299
2023-12-26,10,전라남도,태양광,414.968389
2023-12-26,11,전라남도,태양광,637.334352
2023-12-26,12,전라남도,태양광,913.935933
2023-12-26,13,전라남도,태양광,981.764858
2023-12-26,14,전라남도,태양광,876.645258
2023-12-26,15,전라남도,태양광,730.453522
2023-12-26,16,전라남도,태양광,482.802368
2023-12-26,17,전라남도,태양광,594.439823
2023-12-26,18,전라남도,태양광,486.510111
2023-12-26,19,전라남도,태양광,411.445222
2023-12-26,20,전라남도,태양광,214.450636
2023-12-26,21,전라남도,태양광,51.36403
2023-12-26,22,전라남도,태양광,19.339674
2023-12-26,23,전라남도,태양광,7.638935
2023-12-26,24,전라남도,태양광,1.597083
2023-12-26,1,전라북도,태양광,0.058404
2023-12-26,2,전라북도,태양광,0.013844
2023-12-26,3,전라북도,태양광,0
2023-12-26,4,전라북도,태양광,0.0004
2023-12-26,5,전라북도,태양광,0
2023-12-26,6,전라북도,태양광,0
2023-12-26,7,전라북도,태양광,0
2023-12-26,8,전라북도,태양광,0.210401
2023-12-26,9,전라북도,태양광,23.247533
2023-12-26,10,전라북도,태양광,103.385213
2023-12-26,11,전라북도,태양광,165.107742
2023-12-26,12,전라북도,태양광,214.943319
2023-12-26,13,전라북도,태양광,301.885383
2023-12-26,14,전라북도,태양광,245.809359
2023-12-26,15,전라북도,태양광,189.659899
2023-12-26,16,전라북도,태양광,114.535337
2023-12-26,17,전라북도,태양광,75.349152
2023-12-26,18,전라북도,태양광,43.056262
2023-12-26,19,전라북도,태양광,37.709951
2023-12-26,20,전라북도,태양광,29.703203
2023-12-26,21,전라북도,태양광,19.876395
2023-12-26,22,전라북도,태양광,9.033642
2023-12-26,23,전라북도,태양광,1.936396
2023-12-26,24,전라북도,태양광,0.281876
2023-12-26,1,충청남도,태양광,0.00032
2023-12-26,2,충청남도,태양광,0.00024
2023-12-26,3,충청남도,태양광,0.0004
2023-12-26,4,충청남도,태양광,0.000304
2023-12-26,5,충청남도,태양광,0.006424
2023-12-26,6,충청남도,태양광,0.004192
2023-12-26,7,충청남도,태양광,0.000664
2023-12-26,8,충청남도,태양광,0.118039
2023-12-26,9,충청남도,태양광,25.627141
2023-12-26,10,충청남도,태양광,90.20037
2023-12-26,11,충청남도,태양광,167.226533
2023-12-26,12,충청남도,태양광,281.691038
2023-12-26,13,충청남도,태양광,308.670877
2023-12-26,14,충청남도,태양광,337.717063
2023-12-26,15,충청남도,태양광,272.494588
2023-12-26,16,충청남도,태양광,209.122783
2023-12-26,17,충청남도,태양광,151.398171
2023-12-26,18,충청남도,태양광,104.564077
2023-12-26,19,충청남도,태양광,84.209047
2023-12-26,20,충청남도,태양광,24.740209
2023-12-26,21,충청남도,태양광,9.25106
2023-12-26,22,충청남도,태양광,5.047348
2023-12-26,23,충청남도,태양광,2.024728
2023-12-26,24,충청남도,태양광,0.413816
2023-12-26,1,충청북도,태양광,0
2023-12-26,2,충청북도,태양광,0
2023-12-26,3,충청북도,태양광,0
2023-12-26,4,충청북도,태양광,0
2023-12-26,5,충청북도,태양광,0
2023-12-26,6,충청북도,태양광,0
2023-12-26,7,충청북도,태양광,0
2023-12-26,8,충청북도,태양광,0.077576
2023-12-26,9,충청북도,태양광,8.313893
2023-12-26,10,충청북도,태양광,30.707492
2023-12-26,11,충청북도,태양광,53.230464
2023-12-26,12,충청북도,태양광,74.501914
2023-12-26,13,충청북도,태양광,92.976824
2023-12-26,14,충청북도,태양광,85.904776
2023-12-26,15,충청북도,태양광,81.704341
2023-12-26,16,충청북도,태양광,57.250979
2023-12-26,17,충청북도,태양광,46.897708
2023-12-26,18,충청북도,태양광,30.45596
2023-12-26,19,충청북도,태양광,17.029676
2023-12-26,20,충청북도,태양광,8.523338
2023-12-26,21,충청북도,태양광,5.593841
2023-12-26,22,충청북도,태양광,3.117172
2023-12-26,23,충청북도,태양광,0.63226
2023-12-26,24,충청북도,태양광,0.05488
2023-12-26,1,제주도,태양광,0.00036
2023-12-26,2,제주도,태양광,0.000304
2023-12-26,3,제주도,태양광,0.000368
2023-12-26,4,제주도,태양광,0.00036
2023-12-26,5,제주도,태양광,0.000368
2023-12-26,6,제주도,태양광,0.000352
2023-12-26,7,제주도,태양광,0.000344
2023-12-26,8,제주도,태양광,0.469956
2023-12-26,9,제주도,태양광,23.310491
2023-12-26,10,제주도,태양광,92.998595
2023-12-26,11,제주도,태양광,154.890186
2023-12-26,12,제주도,태양광,169.08119
2023-12-26,13,제주도,태양광,161.523844
2023-12-26,14,제주도,태양광,142.401272
2023-12-26,15,제주도,태양광,124.143745
2023-12-26,16,제주도,태양광,69.775185
2023-12-26,17,제주도,태양광,32.900392
2023-12-26,18,제주도,태양광,5.496502
2023-12-26,19,제주도,태양광,3.488252
2023-12-26,20,제주도,태양광,3.023924
2023-12-26,21,제주도,태양광,1.171392
2023-12-26,22,제주도,태양광,0.396552
2023-12-26,23,제주도,태양광,0.005776
2023-12-26,24,제주도,태양광,0.000192
2023-12-26,1,서울시,태양광,0
2023-12-26,2,서울시,태양광,0
2023-12-26,3,서울시,태양광,0
2023-12-26,4,서울시,태양광,0
2023-12-26,5,서울시,태양광,0
2023-12-26,6,서울시,태양광,0
2023-12-26,7,서울시,태양광,0
2023-12-26,8,서울시,태양광,0.000984
2023-12-26,9,서울시,태양광,0.749025
2023-12-26,10,서울시,태양광,3.603947
2023-12-26,11,서울시,태양광,6.172409
2023-12-26,12,서울시,태양광,7.938177
2023-12-26,13,서울시,태양광,7.708143
2023-12-26,14,서울시,태양광,8.84788
2023-12-26,15,서울시,태양광,6.93138
2023-12-26,16,서울시,태양광,3.803695
2023-12-26,17,서울시,태양광,0.958664
2023-12-26,18,서울시,태양광,0.023844
2023-12-26,19,서울시,태양광,0.04976
2023-12-26,20,서울시,태양광,0.1624
2023-12-26,21,서울시,태양광,0.1646
2023-12-26,22,서울시,태양광,0.10252
2023-12-26,23,서울시,태양광,0.02052
2023-12-26,24,서울시,태양광,0
2023-12-26,1,인천시,태양광,0
2023-12-26,2,인천시,태양광,0
2023-12-26,3,인천시,태양광,0
2023-12-26,4,인천시,태양광,0
2023-12-26,5,인천시,태양광,0
2023-12-26,6,인천시,태양광,0
2023-12-26,7,인천시,태양광,0
2023-12-26,8,인천시,태양광,0.00534
2023-12-26,9,인천시,태양광,2.12129
2023-12-26,10,인천시,태양광,9.882819
2023-12-26,11,인천시,태양광,17.318992
2023-12-26,12,인천시,태양광,22.150903
2023-12-26,13,인천시,태양광,26.273875
2023-12-26,14,인천시,태양광,23.436212
2023-12-26,15,인천시,태양광,20.091951
2023-12-26,16,인천시,태양광,12.406477
2023-12-26,17,인천시,태양광,9.265133
2023-12-26,18,인천시,태양광,6.362959
2023-12-26,19,인천시,태양광,1.641131
2023-12-26,20,인천시,태양광,1.286361
2023-12-26,21,인천시,태양광,0.774051
2023-12-26,22,인천시,태양광,0.40224
2023-12-26,23,인천시,태양광,0.02688
2023-12-26,24,인천시,태양광,0
2023-12-26,1,대전시,태양광,0
2023-12-26,2,대전시,태양광,0
2023-12-26,3,대전시,태양광,0
2023-12-26,4,대전시,태양광,0
2023-12-26,5,대전시,태양광,0
2023-12-26,6,대전시,태양광,0
2023-12-26,7,대전시,태양광,0
2023-12-26,8,대전시,태양광,0.000946
2023-12-26,9,대전시,태양광,0.592142
2023-12-26,10,대전시,태양광,1.584717
2023-12-26,11,대전시,태양광,3.631307
2023-12-26,12,대전시,태양광,4.818047
2023-12-26,13,대전시,태양광,6.386322
2023-12-26,14,대전시,태양광,6.592172
2023-12-26,15,대전시,태양광,3.870629
2023-12-26,16,대전시,태양광,2.078982
2023-12-26,17,대전시,태양광,1.037668
2023-12-26,18,대전시,태양광,0.025157
2023-12-26,19,대전시,태양광,0
2023-12-26,20,대전시,태양광,0
2023-12-26,21,대전시,태양광,0
2023-12-26,22,대전시,태양광,0
2023-12-26,23,대전시,태양광,0
2023-12-26,24,대전시,태양광,0
2023-12-26,1,광주시,태양광,0
2023-12-26,2,광주시,태양광,0
2023-12-26,3,광주시,태양광,0
2023-12-26,4,광주시,태양광,0
2023-12-26,5,광주시,태양광,0
2023-12-26,6,광주시,태양광,0
2023-12-26,7,광주시,태양광,0
2023-12-26,8,광주시,태양광,0.016315
2023-12-26,9,광주시,태양광,2.04715
2023-12-26,10,광주시,태양광,9.607098
2023-12-26,11,광주시,태양광,18.82487
2023-12-26,12,광주시,태양광,24.625414
2023-12-26,13,광주시,태양광,26.184816
2023-12-26,14,광주시,태양광,20.868472
2023-12-26,15,광주시,태양광,21.232534
2023-12-26,16,광주시,태양광,8.895374
2023-12-26,17,광주시,태양광,4.792033
2023-12-26,18,광주시,태양광,1.55241
2023-12-26,19,광주시,태양광,1.5598
2023-12-26,20,광주시,태양광,0.69808
2023-12-26,21,광주시,태양광,0.44368
2023-12-26,22,광주시,태양광,0.08812
2023-12-26,23,광주시,태양광,0.0002
2023-12-26,24,광주시,태양광,0
2023-12-26,1,대구시,태양광,0
2023-12-26,2,대구시,태양광,0
2023-12-26,3,대구시,태양광,0
2023-12-26,4,대구시,태양광,0
2023-12-26,5,대구시,태양광,0
2023-12-26,6,대구시,태양광,0
2023-12-26,7,대구시,태양광,0
2023-12-26,8,대구시,태양광,0.075569
2023-12-26,9,대구시,태양광,3.85313
2023-12-26,10,대구시,태양광,14.119753
2023-12-26,11,대구시,태양광,23.715335
2023-12-26,12,대구시,태양광,28.845923
2023-12-26,13,대구시,태양광,30.435675
2023-12-26,14,대구시,태양광,29.80411
2023-12-26,15,대구시,태양광,24.570308
2023-12-26,16,대구시,태양광,13.065442
2023-12-26,17,대구시,태양광,7.473672
2023-12-26,18,대구시,태양광,3.210083
2023-12-26,19,대구시,태양광,3.677088
2023-12-26,20,대구시,태양광,1.274696
2023-12-26,21,대구시,태양광,0.62134
2023-12-26,22,대구시,태양광,0.09312
2023-12-26,23,대구시,태양광,0
2023-12-26,24,대구시,태양광,0
2023-12-26,1,세종시,태양광,0
2023-12-26,2,세종시,태양광,0
2023-12-26,3,세종시,태양광,0
2023-12-26,4,세종시,태양광,0
2023-12-26,5,세종시,태양광,0
2023-12-26,6,세종시,태양광,0
2023-12-26,7,세종시,태양광,0
2023-12-26,8,세종시,태양광,0.007548
2023-12-26,9,세종시,태양광,1.195429
2023-12-26,10,세종시,태양광,2.789877
2023-12-26,11,세종시,태양광,6.07557
2023-12-26,12,세종시,태양광,8.387278
2023-12-26,13,세종시,태양광,10.592861
2023-12-26,14,세종시,태양광,9.8394
2023-12-26,15,세종시,태양광,3.710319
2023-12-26,16,세종시,태양광,3.065685
2023-12-26,17,세종시,태양광,3.04162
2023-12-26,18,세종시,태양광,1.743154
2023-12-26,19,세종시,태양광,1.497026
2023-12-26,20,세종시,태양광,0.763391
2023-12-26,21,세종시,태양광,0.0528
2023-12-26,22,세종시,태양광,0
2023-12-26,23,세종시,태양광,0
2023-12-26,24,세종시,태양광,0
2023-12-26,1,울산시,태양광,0
2023-12-26,2,울산시,태양광,0
2023-12-26,3,울산시,태양광,0
2023-12-26,4,울산시,태양광,0
2023-12-26,5,울산시,태양광,0
2023-12-26,6,울산시,태양광,0
2023-12-26,7,울산시,태양광,0
2023-12-26,8,울산시,태양광,0.17406
2023-12-26,9,울산시,태양광,4.197529
2023-12-26,10,울산시,태양광,14.812715
2023-12-26,11,울산시,태양광,24.148647
2023-12-26,12,울산시,태양광,28.912384
2023-12-26,13,울산시,태양광,30.285212
2023-12-26,14,울산시,태양광,28.430982
2023-12-26,15,울산시,태양광,22.836261
2023-12-26,16,울산시,태양광,12.283086
2023-12-26,17,울산시,태양광,3.315533
2023-12-26,18,울산시,태양광,0.216114
2023-12-26,19,울산시,태양광,0.23356
2023-12-26,20,울산시,태양광,0.4232
2023-12-26,21,울산시,태양광,0.4332
2023-12-26,22,울산시,태양광,0.40868
2023-12-26,23,울산시,태양광,0.15492
2023-12-26,24,울산시,태양광,0.0774
2023-12-26,1,부산시,태양광,0
2023-12-26,2,부산시,태양광,0
2023-12-26,3,부산시,태양광,0
2023-12-26,4,부산시,태양광,0
2023-12-26,5,부산시,태양광,0
2023-12-26,6,부산시,태양광,0
2023-12-26,7,부산시,태양광,0
2023-12-26,8,부산시,태양광,0.390424
2023-12-26,9,부산시,태양광,10.358704
2023-12-26,10,부산시,태양광,33.67844
2023-12-26,11,부산시,태양광,51.970499
2023-12-26,12,부산시,태양광,62.457887
2023-12-26,13,부산시,태양광,65.034263
2023-12-26,14,부산시,태양광,60.511973
2023-12-26,15,부산시,태양광,47.907407
2023-12-26,16,부산시,태양광,22.991006
2023-12-26,17,부산시,태양광,7.743133
2023-12-26,18,부산시,태양광,2.640193
2023-12-26,19,부산시,태양광,3.015484
2023-12-26,20,부산시,태양광,2.515076
2023-12-26,21,부산시,태양광,1.7347
2023-12-26,22,부산시,태양광,0.16742
2023-12-26,23,부산시,태양광,0.02458
2023-12-26,24,부산시,태양광,0
2023-12-27,1,경기도,태양광,0.0094
2023-12-27,2,경기도,태양광,0
2023-12-27,3,경기도,태양광,0
2023-12-27,4,경기도,태양광,0
2023-12-27,5,경기도,태양광,0
2023-12-27,6,경기도,태양광,0
2023-12-27,7,경기도,태양광,0
2023-12-27,8,경기도,태양광,0.075117
2023-12-27,9,경기도,태양광,13.215991
2023-12-27,10,경기도,태양광,58.45333
2023-12-27,11,경기도,태양광,111.915003
2023-12-27,12,경기도,태양광,148.023881
2023-12-27,13,경기도,태양광,161.840324
2023-12-27,14,경기도,태양광,152.231183
2023-12-27,15,경기도,태양광,120.093478
2023-12-27,16,경기도,태양광,73.284099
2023-12-27,17,경기도,태양광,33.725896
2023-12-27,18,경기도,태양광,16.655729
2023-12-27,19,경기도,태양광,17.427058
2023-12-27,20,경기도,태양광,12.216055
2023-12-27,21,경기도,태양광,8.848585
2023-12-27,22,경기도,태양광,5.537201
2023-12-27,23,경기도,태양광,3.564857
2023-12-27,24,경기도,태양광,0.587505
2023-12-27,1,강원도,태양광,0.0816
2023-12-27,2,강원도,태양광,0.0024
2023-12-27,3,강원도,태양광,0
2023-12-27,4,강원도,태양광,0
2023-12-27,5,강원도,태양광,0.0002
2023-12-27,6,강원도,태양광,0
2023-12-27,7,강원도,태양광,0
2023-12-27,8,강원도,태양광,0.449241
2023-12-27,9,강원도,태양광,28.534267
2023-12-27,10,강원도,태양광,106.273972
2023-12-27,11,강원도,태양광,191.165142
2023-12-27,12,강원도,태양광,251.790358
2023-12-27,13,강원도,태양광,277.494011
2023-12-27,14,강원도,태양광,268.997384
2023-12-27,15,강원도,태양광,224.162752
2023-12-27,16,강원도,태양광,135.237873
2023-12-27,17,강원도,태양광,65.044628
2023-12-27,18,강원도,태양광,44.874887
2023-12-27,19,강원도,태양광,57.22587
2023-12-27,20,강원도,태양광,55.960201
2023-12-27,21,강원도,태양광,29.478632
2023-12-27,22,강원도,태양광,16.814951
2023-12-27,23,강원도,태양광,7.017201
2023-12-27,24,강원도,태양광,2.19263
2023-12-27,1,경상남도,태양광,0.114776
2023-12-27,2,경상남도,태양광,0
2023-12-27,3,경상남도,태양광,0
2023-12-27,4,경상남도,태양광,0
2023-12-27,5,경상남도,태양광,0
2023-12-27,6,경상남도,태양광,0
2023-12-27,7,경상남도,태양광,0
2023-12-27,8,경상남도,태양광,0.517406
2023-12-27,9,경상남도,태양광,30.919593
2023-12-27,10,경상남도,태양광,124.71145
2023-12-27,11,경상남도,태양광,204.257283
2023-12-27,12,경상남도,태양광,253.503575
2023-12-27,13,경상남도,태양광,269.924951
2023-12-27,14,경상남도,태양광,265.386281
2023-12-27,15,경상남도,태양광,221.069993
2023-12-27,16,경상남도,태양광,140.324294
2023-12-27,17,경상남도,태양광,53.594858
2023-12-27,18,경상남도,태양광,24.338149
2023-12-27,19,경상남도,태양광,28.797983
2023-12-27,20,경상남도,태양광,26.454701
2023-12-27,21,경상남도,태양광,18.977613
2023-12-27,22,경상남도,태양광,11.242385
2023-12-27,23,경상남도,태양광,3.753368
2023-12-27,24,경상남도,태양광,1.050828
2023-12-27,1,경상북도,태양광,0.050447
2023-12-27,2,경상북도,태양광,0.012655
2023-12-27,3,경상북도,태양광,0
2023-12-27,4,경상북도,태양광,0
2023-12-27,5,경상북도,태양광,0
2023-12-27,6,경상북도,태양광,0
2023-12-27,7,경상북도,태양광,0.01152
2023-12-27,8,경상북도,태양광,1.153056
2023-12-27,9,경상북도,태양광,47.655415
2023-12-27,10,경상북도,태양광,173.052342
2023-12-27,11,경상북도,태양광,287.67051
2023-12-27,12,경상북도,태양광,359.611967
2023-12-27,13,경상북도,태양광,385.744202
2023-12-27,14,경상북도,태양광,373.28627
2023-12-27,15,경상북도,태양광,313.317269
2023-12-27,16,경상북도,태양광,197.987435
2023-12-27,17,경상북도,태양광,78.29259
2023-12-27,18,경상북도,태양광,35.585445
2023-12-27,19,경상북도,태양광,65.571053
2023-12-27,20,경상북도,태양광,64.573515
2023-12-27,21,경상북도,태양광,47.700755
2023-12-27,22,경상북도,태양광,25.081831
2023-12-27,23,경상북도,태양광,7.583574
2023-12-27,24,경상북도,태양광,1.230326
2023-12-27,1,전라남도,태양광,0.46882
2023-12-27,2,전라남도,태양광,0.252716
2023-12-27,3,전라남도,태양광,0.2208
2023-12-27,4,전라남도,태양광,0.03328
2023-12-27,5,전라남도,태양광,0.00864
2023-12-27,6,전라남도,태양광,0.00144
2023-12-27,7,전라남도,태양광,0
2023-12-27,8,전라남도,태양광,1.850589
2023-12-27,9,전라남도,태양광,139.305178
2023-12-27,10,전라남도,태양광,488.606315
2023-12-27,11,전라남도,태양광,873.695027
2023-12-27,12,전라남도,태양광,1092.628089
2023-12-27,13,전라남도,태양광,1189.263543
2023-12-27,14,전라남도,태양광,1191.963265
2023-12-27,15,전라남도,태양광,1076.023354
2023-12-27,16,전라남도,태양광,731.541072
2023-12-27,17,전라남도,태양광,635.517625
2023-12-27,18,전라남도,태양광,506.303582
2023-12-27,19,전라남도,태양광,512.861359
2023-12-27,20,전라남도,태양광,434.051686
2023-12-27,21,전라남도,태양광,146.391867
2023-12-27,22,전라남도,태양광,38.574486
2023-12-27,23,전라남도,태양광,11.619441
2023-12-27,24,전라남도,태양광,2.520904
2023-12-27,1,전라북도,태양광,0.156812
2023-12-27,2,전라북도,태양광,0.031624
2023-12-27,3,전라북도,태양광,0
2023-12-27,4,전라북도,태양광,0
2023-12-27,5,전라북도,태양광,0
2023-12-27,6,전라북도,태양광,0
2023-12-27,7,전라북도,태양광,0
2023-12-27,8,전라북도,태양광,0.227839
2023-12-27,9,전라북도,태양광,36.721113
2023-12-27,10,전라북도,태양광,141.569003
2023-12-27,11,전라북도,태양광,231.335229
2023-12-27,12,전라북도,태양광,252.299053
2023-12-27,13,전라북도,태양광,365.68666
2023-12-27,14,전라북도,태양광,378.279798
2023-12-27,15,전라북도,태양광,317.976403
2023-12-27,16,전라북도,태양광,196.344705
2023-12-27,17,전라북도,태양광,90.588156
2023-12-27,18,전라북도,태양광,49.752005
2023-12-27,19,전라북도,태양광,55.115079
2023-12-27,20,전라북도,태양광,46.897417
2023-12-27,21,전라북도,태양광,29.935865
2023-12-27,22,전라북도,태양광,17.459633
2023-12-27,23,전라북도,태양광,8.295489
2023-12-27,24,전라북도,태양광,1.801634
2023-12-27,1,충청남도,태양광,0.046024
2023-12-27,2,충청남도,태양광,0.00172
2023-12-27,3,충청남도,태양광,0.00016
2023-12-27,4,충청남도,태양광,0.00016
2023-12-27,5,충청남도,태양광,0.00016
2023-12-27,6,충청남도,태양광,0.00016
2023-12-27,7,충청남도,태양광,0.00016
2023-12-27,8,충청남도,태양광,0.311786
2023-12-27,9,충청남도,태양광,41.210579
2023-12-27,10,충청남도,태양광,133.198631
2023-12-27,11,충청남도,태양광,302.749424
2023-12-27,12,충청남도,태양광,417.68783
2023-12-27,13,충청남도,태양광,419.282052
2023-12-27,14,충청남도,태양광,429.445688
2023-12-27,15,충청남도,태양광,387.66035
2023-12-27,16,충청남도,태양광,255.66074
2023-12-27,17,충청남도,태양광,156.245245
2023-12-27,18,충청남도,태양광,109.926262
2023-12-27,19,충청남도,태양광,108.672816
2023-12-27,20,충청남도,태양광,55.525981
2023-12-27,21,충청남도,태양광,19.566357
2023-12-27,22,충청남도,태양광,11.353529
2023-12-27,23,충청남도,태양광,5.760235
2023-12-27,24,충청남도,태양광,1.4882
2023-12-27,1,충청북도,태양광,0
2023-12-27,2,충청북도,태양광,0
2023-12-27,3,충청북도,태양광,0
2023-12-27,4,충청북도,태양광,0
2023-12-27,5,충청북도,태양광,0
2023-12-27,6,충청북도,태양광,0
2023-12-27,7,충청북도,태양광,0
2023-12-27,8,충청북도,태양광,0.214681
2023-12-27,9,충청북도,태양광,12.632912
2023-12-27,10,충청북도,태양광,46.450818
2023-12-27,11,충청북도,태양광,86.861589
2023-12-27,12,충청북도,태양광,121.332893
2023-12-27,13,충청북도,태양광,140.033729
2023-12-27,14,충청북도,태양광,134.940682
2023-12-27,15,충청북도,태양광,113.052671
2023-12-27,16,충청북도,태양광,76.825836
2023-12-27,17,충청북도,태양광,51.347471
2023-12-27,18,충청북도,태양광,39.122994
2023-12-27,19,충청북도,태양광,36.544401
2023-12-27,20,충청북도,태양광,24.619509
2023-12-27,21,충청북도,태양광,12.905078
2023-12-27,22,충청북도,태양광,5.442664
2023-12-27,23,충청북도,태양광,3.820548
2023-12-27,24,충청북도,태양광,1.458212
2023-12-27,1,제주도,태양광,0.000352
2023-12-27,2,제주도,태양광,0.00032
2023-12-27,3,제주도,태양광,0.00024
2023-12-27,4,제주도,태양광,0.00032
2023-12-27,5,제주도,태양광,0.000336
2023-12-27,6,제주도,태양광,0.000328
2023-12-27,7,제주도,태양광,0.00032
2023-12-27,8,제주도,태양광,1.182537
2023-12-27,9,제주도,태양광,23.611747
2023-12-27,10,제주도,태양광,114.4242
2023-12-27,11,제주도,태양광,197.353788
2023-12-27,12,제주도,태양광,247.729401
2023-12-27,13,제주도,태양광,217.480601
2023-12-27,14,제주도,태양광,203.585608
2023-12-27,15,제주도,태양광,166.292795
