거래일자,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2017-06-26,493045,467062,449798,441627,442247,448725,478749,523957,580108,618939,638004,644667,635583,651201,648817,647291,647211,642517,636212,642111,645713,620767,590892,560823
2017-06-27,515667,485657,462891,454224,455644,459002,491839,539883,597578,632994,650409,653196,639617,658126,655906,652163,647283,644800,635629,640792,644757,619668,587291,559892
2017-06-28,513612,483140,462981,452479,453131,460609,495104,537237,593762,631859,650057,653382,639938,654219,652023,652133,646921,642733,633983,641002,645873,622115,586546,558597
2017-06-29,514427,483614,463455,455644,455748,459424,494018,536954,587646,621442,637119,637760,627707,634496,637168,632537,627345,631679,624730,627221,629720,608033,578832,555049
2017-06-30,512699,485628,467936,456939,456361,462633,492178,536110,592651,632189,659532,669084,658659,674435,677120,673186,673150,670672,660245,663900,670213,640531,610197,580556
2017-07-01,535171,502973,479860,467577,464760,471049,499354,529056,576545,619626,639784,644085,637596,649412,649355,650266,653194,660449,662690,667823,678132,650422,620419,589556
2017-07-02,540927,503804,493535,473363,474907,479224,505335,530885,572883,600684,626571,637701,647378,649484,648742,657710,657188,667908,676050,684014,695554,674459,631852,598361
2017-07-03,548939,513025,492793,478840,480595,486019,521412,575083,647052,701415,725736,743711,736602,746961,752917,740139,733766,731951,719139,721925,725155,700461,652935,610918
2017-07-04,561661,528009,504031,487564,483852,489385,524077,579147,653089,709324,737194,740055,733919,758225,762933,764536,762268,764264,750120,744898,745394,713263,664588,623885
2017-07-05,567800,528120,502571,488532,487363,494158,530862,589835,671340,731579,761854,774621,754812,763212,764318,770877,768703,774523,762209,761127,761986,731372,684452,640183
2017-07-06,582620,542831,517541,502774,497472,503546,540661,599415,677342,731350,756929,769572,764023,784523,780201,777507,777202,773137,764101,760938,756972,719680,672036,631202
2017-07-07,578360,540742,517636,502726,500902,507450,542942,600367,674808,734965,766259,776557,770214,789674,789063,774775,767366,766112,757086,764365,767469,736131,688898,648257
2017-07-08,593738,552671,524670,509076,511401,509363,539696,578361,633992,681440,715703,728501,724660,727513,721736,718632,720533,727005,725522,717211,711494,675638,642544,616673
2017-07-09,565816,534244,510689,497036,493292,497219,522040,553123,600904,647760,680892,693076,694881,696746,693376,697257,701214,713033,719182,720809,742418,709752,669420,626268
2017-07-10,572746,539241,518748,502191,497982,507241,542212,602758,684641,752029,778297,787865,786050,802460,797816,799663,802353,796817,782263,775865,777279,744804,689175,632455
2017-07-11,580926,541352,516913,503477,500560,506093,539997,593654,665724,716259,731888,735097,723421,731878,730847,736160,733116,728728,714048,716027,721113,693643,652004,612229
2017-07-12,559531,524705,498954,486279,484332,488803,523496,582831,664450,721622,749295,757335,746200,766880,768305,769515,773292,775532,760775,759653,763202,727098,673100,625342
2017-07-13,569459,530171,505320,490872,486375,494866,531133,591284,676937,740554,775041,782921,779489,795474,797361,795796,799114,795746,783737,783551,785327,744493,690241,642685
2017-07-14,583623,545951,522512,509149,504250,513109,551528,619733,709080,772148,801425,813241,807586,825741,826363,827914,816812,818323,803623,795945,797429,768546,719159,677885
2017-07-15,616818,574444,548437,532488,525298,530168,558278,603626,665506,719715,753297,765009,761408,764423,767479,764073,764994,772084,768284,769811,777799,750470,708374,666306
2017-07-16,612914,573198,543534,527878,523511,526458,554899,586418,629262,679560,712009,726303,737160,745255,746072,747205,748206,760113,761941,768458,779834,753405,708718,664907
2017-07-17,603079,563931,541292,525611,520402,530145,565339,628416,719510,789476,821277,830533,823499,843894,840036,836994,831920,826039,804520,808911,809219,772559,719997,668036
2017-07-18,606813,569820,545245,529590,527253,534521,572146,630722,712492,773950,803174,808302,789923,799580,794056,785098,779593,778300,767969,768037,769210,730922,679629,634476
2017-07-19,580338,541115,517555,504470,503634,512126,548428,615234,699994,760062,793877,809706,803978,834179,839681,839076,845187,846953,832341,832062,832105,793599,733921,677648
2017-07-20,614972,573176,543631,526317,523727,531347,568665,633118,729858,802919,843886,859548,850727,876989,876917,870943,872549,880125,868789,867367,867613,827448,767458,708027
2017-07-21,637539,593538,561049,542267,537206,545778,585824,657347,756082,828210,863401,882928,878700,903425,903693,902878,904869,907532,890706,879998,877356,836962,781580,728501
2017-07-22,662957,617127,584619,563494,553695,557820,587363,632187,702982,766708,805111,819515,814935,822511,823381,825383,829690,839287,835429,838741,845490,814403,765559,715376
2017-07-23,651383,610867,582721,564155,556552,560035,584213,622082,677048,730062,767166,781739,795317,802592,798528,794649,795307,803490,807374,819001,827653,796957,747750,695234
2017-07-24,632799,591455,566464,550057,544087,550077,587030,654586,762855,841875,881164,899664,890746,909538,907463,905176,906941,903897,892966,896880,895866,859274,796540,735249
2017-07-25,664987,619494,589918,571471,563336,566602,599357,663221,766494,850184,888467,905629,904126,921418,921362,921348,913958,908144,887141,883388,878794,837582,778210,723286
2017-07-26,661477,619265,593011,568561,560205,562655,586719,635952,711165,768479,792190,789462,776873,791107,788498,785036,777739,773641,763938,766432,765204,734829,690323,649572
2017-07-27,597630,560635,537698,521623,518647,526782,559708,618395,702210,768120,803217,818686,813320,833987,834483,834263,834767,837589,820872,821421,822475,784535,730799,681377
2017-07-28,617656,574348,543858,527712,525677,534584,571978,633836,727156,800874,836976,849042,841354,860805,859995,856714,853735,854833,839383,839219,836025,798399,748305,699475
2017-07-29,641078,597257,566455,547972,539368,546804,573801,616177,683133,750556,794969,807921,810641,818123,810118,802347,799888,804994,808689,816833,821535,789274,743242,695820
2017-07-30,634695,591097,561537,543784,536826,538656,561421,593343,650569,711136,743127,748239,759528,764672,761095,761473,770057,789390,793104,802215,807746,778274,728657,679897
2017-07-31,622430,583436,556430,540345,535432,543379,576081,636933,730446,808274,851804,874022,869161,872837,865068,843167,851125,848112,832156,833209,831294,793783,739096,687250
2017-08-01,626530,585110,559016,543355,539955,547650,577638,645067,748452,821653,854710,871806,860084,868915,869767,879267,888685,892648,876932,878281,873692,835308,774240,716463
2017-08-02,651435,604649,576231,556515,549944,558256,590708,658544,752832,825474,855887,866273,851642,863034,858228,858066,857021,860086,842240,837269,829294,790835,737070,686549
2017-08-03,624700,583570,554154,536695,530518,539976,574805,637353,730161,800372,839277,850768,846483,866121,868407,868014,871197,875576,863120,860305,854982,815382,755404,704046
2017-08-04,642416,598941,567305,548055,543244,551026,588669,661433,762917,842205,883717,893829,883987,898509,896126,893500,894540,897618,879771,876254,872968,834856,781197,729390
2017-08-05,665364,618725,589782,570173,561903,565927,595089,641941,710763,778810,824873,836364,837502,840847,836769,834256,834033,841497,840693,841516,846216,816644,774274,727522
2017-08-06,665881,620540,590555,572347,561957,563065,585792,623326,674521,725083,748015,754897,762707,773065,775856,779064,784948,799438,806917,816114,827829,796200,746514,696508
2017-08-07,636128,596614,570280,555362,548821,560119,590734,657713,761252,836765,874999,884908,881151,897235,895196,895334,898070,903578,885800,880834,875075,827498,763631,706150
2017-08-08,640933,597754,571272,557391,553702,565148,597505,654882,732854,800554,829966,856739,855684,865896,849228,841714,837679,836255,824164,820655,812628,774255,722967,679134
2017-08-09,626327,587981,558333,536122,535991,544167,580026,636596,722165,780058,800344,819390,817963,841650,836923,834412,833448,826551,803999,807129,798749,763500,712230,665971
2017-08-10,610561,569912,544242,528447,522103,530165,563805,620083,703678,767885,801809,816378,807400,825218,828203,822058,825507,824713,803539,803992,797191,759758,706525,657342
2017-08-11,599718,559425,532794,517176,514840,523697,552775,613694,701697,767200,802655,815457,809282,827101,825717,822890,825665,824682,805827,805655,796664,756461,705850,660665
2017-08-12,606152,565618,537219,520252,515395,522738,547249,592126,658487,718724,758819,772452,766078,766801,755608,744367,741600,743879,746091,756747,752809,724172,683324,643399
2017-08-13,594062,556315,530985,515187,508128,512248,529446,557168,594883,631666,654280,660700,673929,669326,664252,663359,662725,674759,685218,697448,694643,679337,642371,612767
2017-08-14,565655,532885,513827,503122,501858,512784,546246,606140,686043,744851,781653,798557,800811,812899,809636,802156,798330,803978,791519,793209,786272,750274,701979,658795
2017-08-15,603291,562471,536371,518641,513835,518903,539716,581668,641605,695156,739326,753079,752067,765949,759746,761147,759140,764626,766178,776306,771185,736128,684741,640859
2017-08-16,586891,548198,522737,507343,504672,518062,551780,612146,683611,740996,769762,781321,772529,783751,786055,791911,793318,795923,777059,778531,765797,726357,676199,633923
2017-08-17,582184,545428,521534,508515,505989,514204,541706,598313,676068,743773,773122,782996,763382,781202,785757,781104,780681,780985,760759,758728,750760,710963,660928,619000
2017-08-18,565668,528433,507134,492777,492951,503733,534931,596010,682167,744038,772465,779255,770333,790028,783485,776239,773034,773246,762478,771164,758968,718691,669363,630215
2017-08-19,578853,540316,511859,498209,493362,500964,520520,562753,627976,690251,733090,756922,744030,731702,715566,705156,703549,710493,716409,723959,713706,682296,644197,616819
2017-08-20,564962,532934,505782,494237,489251,491765,516904,545183,591296,632087,661132,673216,678008,685419,695372,695763,707867,725077,732722,742532,753309,718942,673576,627286
2017-08-21,573475,533333,508142,499855,498082,506811,537068,595578,676739,745900,794220,807128,808365,825591,822238,818251,813087,808126,780808,794255,789932,752899,704095,657073
2017-08-22,604821,562531,536289,518490,517157,524694,553368,612641,696876,779100,818682,842372,836881,853179,855353,861020,863195,870739,852309,858542,852008,812783,757399,703038
2017-08-23,637067,597603,564787,546389,541348,553075,589238,663906,765148,834233,866487,880956,870243,889393,885407,892498,887198,885298,872446,879564,865885,829192,771231,715573
2017-08-24,652061,605379,578594,560910,551177,564418,595463,669998,769763,841580,873920,881137,870902,895399,898762,896056,899943,898321,881499,885901,868235,825263,766837,716141
2017-08-25,651881,604913,578379,558639,555084,567057,596112,668185,763685,833836,872722,881583,877792,895300,881268,868019,862345,858892,836202,834902,813620,772975,725949,677183
2017-08-26,618195,571867,544795,525553,516261,522402,539198,570085,621029,670439,707772,717076,702595,703217,702625,699607,701556,702931,699881,710164,694050,657645,620789,592236
2017-08-27,546097,513891,491051,476476,472467,480228,499006,527684,572301,610269,640919,652980,662815,668007,673051,676495,681622,692852,694786,712035,701187,667546,624033,586646
2017-08-28,538707,507430,485848,476261,476407,491691,522239,582714,673146,744201,778527,795329,793587,823132,829812,832356,835495,834713,816590,823210,801893,756016,704664,652854
2017-08-29,598925,562348,537491,520314,518310,530400,562069,619783,691512,737236,752019,753851,739018,753285,753189,748208,741298,732904,711485,717754,704684,668916,624715,586697
2017-08-30,539267,508060,488319,475540,473488,487861,515504,566644,628534,664613,676735,674732,665891,683379,692877,692103,694195,694512,688068,697589,677409,643700,601616,567614
2017-08-31,524003,493705,474943,465366,467692,481365,506691,554457,612401,656443,678237,678544,668797,685360,688474,683678,688953,688221,674293,688424,673682,643910,605943,571246
2017-09-01,527840,497962,477827,468696,469473,482477,509628,562642,613355,656261,678030,675852,666265,684370,688831,686841,687435,681718,665797,674144,657206,628772,594582,566423
2017-09-02,525063,496294,477137,465909,463773,475970,493349,524121,567212,599545,612883,618701,608779,608825,606511,605146,600508,599427,601955,619291,613663,591510,565633,540876
2017-09-03,504613,477998,458737,448021,448668,460679,477983,500858,526468,545909,559575,559871,563931,569686,572117,580266,584864,596754,603285,622544,617390,595887,566860,538592
2017-09-04,498689,473502,457862,448159,450134,464184,491611,541589,596499,634293,651826,658031,649772,663353,667420,669924,666934,668312,665678,678004,665901,638027,600819,566331
2017-09-05,523318,492215,471516,460931,462158,476808,502267,555582,616331,662429,689802,697660,692966,704756,703332,701286,696819,695655,695587,713278,705340,664726,620784,588128
2017-09-06,543315,513788,489350,476763,476601,490792,517562,574694,645415,695431,722329,739809,738654,765978,762484,754973,757600,753433,747907,766930,747715,711010,655217,613526
2017-09-07,560297,523810,500259,485128,483874,491466,513769,565332,621046,659518,670505,668954,654836,660089,661918,654391,652264,651360,650550,667711,653653,624088,588089,556686
2017-09-08,517269,487113,466230,456475,455941,470384,497775,542155,598830,643116,659075,663023,653125,668923,673837,675015,674491,670739,661805,675078,657096,622967,587447,559050
